userId,beer_beerid,beer_name,beer_style,beer_abv,review_overall,review_time
2529,7945,P2 Imperial Stout,Russian Imperial Stout,8,4,1073622650
2529,8048,Hoepfner Porter,American Porter,5.8,4.5,1072499541
2529,8132,Mash Beer,Euro Pale Lager,4.8,4.5,1076730325
2529,8407,Tenaya Creek Pilsner,Czech Pilsener,5.2,4,1121971048
2529,8606,Michigan Brewing No Disput'n Putin Russian Imperia,Russian Imperial Stout,12,4,1073185383
2529,10054,Dragonmead Larry's Lionheart Pale Ale,American Pale Ale (APA),4.7,4.5,1069339426
2529,11319,Harry Baals Irish Stout,Irish Dry Stout,4.2,2.5,1070849320
2529,11334,Sofa King IPA,American IPA,7,3.5,1070850619
2529,12168,Ravenwood,Kölsch,,3.5,1099594603
2529,12704,Kuhnhenn Oatmeal Stout,Oatmeal Stout,6.1,3,1074470858
2529,12756,Hogs Back Wobble In A Bottle,English Strong Ale,7.5,3,1073496972
2529,12779,Mr Perrett's Traditional Stout,English Stout,5.9,4.5,1153171065
2529,12829,Hopdaemon Incubus,English Bitter,4,4,1088731752
2529,12872,Hopdaemon Skrimshander IPA,American IPA,4.5,4.5,1088732101
2529,12967,Hog's Back Brewsters Bundle,English Strong Ale,7.4,3.5,1071454012
2529,13174,Frankenmuth Winter Bock,Bock,7,4,1079283982
2529,13897,Mad Anthony Oktoberfest,Märzen / Oktoberfest,5.5,2.5,1071024359
2529,13898,Mad Anthony Bavarian Black Lager,Schwarzbier,,3,1070852086
2529,13968,Absolution Ale,American Strong Ale,6.7,4,1079287514
2529,14128,Twisted Kilt,Scotch Ale / Wee Heavy,7.5,4,1099519412
2529,14284,Old Salty Barleywine 2001,English Barleywine,11,4,1082914698
2529,14436,Dragonmead 90 Shilling Scottish Ale,Scottish Ale,6.6,4.5,1074468993
2529,14978,Kraftbräu Dutch Lager,Euro Dark Lager,,3.5,1072016098
2529,15111,Hopscotch Ale,American Pale Ale (APA),5.2,3.5,1072667146
2529,15115,Special Brown Ale,English Brown Ale,6.5,3.5,1072666860
2529,15117,Big Ups Bitter,English Bitter,4.8,4,1072668188
2529,15118,Sahti,Sahti,5.6,3,1072668583
2529,15647,New Holland Belgian Golden Ale,Belgian Pale Ale,,4,1075492226
2529,15650,Kuhnhenn Loonie Kuhnie Pale Ale,American Pale Ale (APA),5.6,4,1094750672
2529,15821,Kraftbräu Winter Moon,American Amber / Red Ale,5,3.5,1076349101
2529,15880,Olde Peninsula Portage Street Porter,American Porter,,3.5,1076634532
2529,16105,Rock Art Stock Ale,English Pale Ale,5,3.5,1145044004
2529,16210,Aberration Barleywine,American Barleywine,8.1,3.5,1078102888
2529,16411,New Holland Sock Knocker Belgian Quad,Quadrupel (Quad),10.2,4.5,1078805301
2529,16652,5 Czars Imperial Stout,Russian Imperial Stout,8.9,4.5,1107632905
2529,16693,Black Forest Baltic Porter,Baltic Porter,9,3.5,1079897039
2529,16854,Break The Curse Weizenbock,Weizenbock,7.5,4,1080658466
2529,16935,Grand Cru (Belgian Xmas),Belgian Strong Dark Ale,10.4,4.5,1086138932
2529,17018,King Arthur,English Bitter,,4,1153170689
2529,17038,Kuhnhenn A Few Schillings Too Many,Scotch Ale / Wee Heavy,12.5,4,1094519835
2529,17477,Birra Del Vecchio Calabrese,German Pilsener,4.7,4,1145555033
2529,17571,Bastone Dubbel,Dubbel,7.5,4,1095882096
2529,17629,Bell's Whistle Ale,English Brown Ale,5.5,4,1085283802
2529,17658,Kuhnhenn Devil's Horn,Fruit / Vegetable Beer,8.5,4.5,1096160909
2529,19400,Nashoba's Special Reserve Porter,American Porter,,3.5,1119834687
2529,19455,Rother Valley Level Best,English Bitter,4,4.5,1093366707
2529,19869,Founders Double Dirty,Scotch Ale / Wee Heavy,10.3,3.5,1100921542
2529,19963,Herold Midnight Wheat Lager,Dunkelweizen,5.2,3,1150469841
2529,20084,Progress Pale Ale,American Pale Ale (APA),,4,1096853551
2529,20605,Brewer's Art Pecore Ale,Saison / Farmhouse Ale,5.4,4.5,1099516298
2529,20634,Alpha Khan Mongolian Pale Ale,American Strong Ale,7.5,4,1147454929
2529,20660,Dragonmead Willy's Oompa-Loompa Stout,American Stout,5.6,3,1100058429
2529,20663,Kuhnhenn Bock With Bolz,Doppelbock,11,3,1100057511
2529,21127,Bell's Bourbon Barrel Aged Expedition Stout,Russian Imperial Stout,12,4.5,1102972731
2529,21246,Founders X-mas Porter,American Porter,6.2,3.5,1104432917
2529,21587,Kuhnhenn Red Run Red Ale,American Amber / Red Ale,5.9,3.5,1108231059
2529,21667,New Holland Scotch Ale,Scotch Ale / Wee Heavy,,4,1109471293
2529,21695,Kuhnhenn Dark Abbey,Belgian Strong Dark Ale,12.5,4,1108230602
2529,21769,New Holland Imperial Stout,Russian Imperial Stout,9.5,4,1110130769
2529,22153,War Dog Double IPA,American Double / Imperial IPA,8.6,4,1141958467
2529,22573,Brewer's Reserve Irish Dry Stout,Irish Dry Stout,,4,1114394938
2529,23140,Bramling Cross,English Bitter,4.2,3.5,1113411348
2529,23141,Iron Horse,English Bitter,4.8,4,1113412089
2529,23142,Grand Union Gold,English Bitter,4.2,4.5,1113412829
2529,25827,Lemp Jurassic Dark,Dunkelweizen,,4,1135109553
2529,26920,Cousin Jax Double IPA,American Double / Imperial IPA,8,4,1131935087
2529,27166,Maduro,American Brown Ale,5.4,4,1143130064
2529,28879,Kilt Sniffer Strong Scotch Ale,Scotch Ale / Wee Heavy,8,4,1141958756
2529,28880,Kat-h-ator Doppelbock,Doppelbock,7.5,4.5,1141959080
2529,28881,El Perro Diablo Belgian Ale,Belgian Strong Pale Ale,8.3,4.5,1141959556
2529,28979,Old Scratchy,Scottish Ale,7.5,3.5,1142374862
2529,29180,Deesko,Berliner Weissbier,3,3.5,1147454561
2529,29647,Quadripple,Quadrupel (Quad),12,4.5,1144178561
2529,30413,18th Anniversary ESB,Extra Special / Strong Bitter (ESB),6,4.5,1147367725
2529,30414,Conan The Red,American Amber / Red Ale,5.9,3.5,1147368106
2529,32194,Batch 50,American Double / Imperial IPA,7.5,4,1155263029
2529,32195,German Pilsener,German Pilsener,4.5,4,1155263280
2529,35440,The Liverator Doppelbock,Doppelbock,8,4.5,1131935412
2529,50327,English Malt Porter,English Porter,5.2,4,1084846273
2545,23719,Guilty,English Stout,5.2,4,1129166870
2556,9709,Sky Blue Golden Ale,Kölsch,5.1,2.5,1184669058
2556,9710,Alter Ego Altbier,Altbier,5.3,3.5,1209781664
2556,9713,Old North State Stout,American Stout,3.9,3,1184673891
2556,10141,Watershed Bock Beer,Bock,3.4,4,1181270242
2556,18371,Firecracker Pale Ale,American Pale Ale (APA),5.8,3,1184669982
2556,22137,Ancient Days Honey Blonde Ale,American Blonde Ale,5,3,1204821071
2556,26283,Cannonball Double IPA,American Double / Imperial IPA,8,4,1235442103
2556,26286,Fokker Ale,Kölsch,5.4,3.5,1200023560
2556,37074,Surprise Attack,English Strong Ale,8.5,4.5,1182957265
2556,37396,Endless Summer Ale,American Blonde Ale,,4.5,1243046300
2556,37526,Surrender Monkey,Saison / Farmhouse Ale,9.2,4,1187095972
2556,37950,Minuteman Rye Ale,Rye Beer,,3.5,1214359560
2556,41301,Triangle Mild,English Dark Mild Ale,4,4,1204819316
2556,43381,Circle City Wheat,Hefeweizen,5.3,3.5,1214347946
2556,45018,Highland Schenk's Cream Ale,Cream Ale,5,3,1225242841
2556,45366,Pumpkin Bock,Bock,7.2,3.5,1231730491
2556,55062,Christmas Jam White Ale,Witbier,,4,1262045138
2556,64397,Belle Starr,Dubbel,7.7,3.5,1292895928
2561,20506,Sheepscott Double Brown Ale,American Brown Ale,,4,1320893451
2561,73978,Freestyle Series #1,Saison / Farmhouse Ale,9,4,1320892283
2561,74474,Geary's Oak Infused Hampshire Ale,English Strong Ale,,2.5,1320893912
2561,74993,Oxtoberfest,Saison / Farmhouse Ale,5.5,3.5,1320891944
2573,66594,Canebrake,American Pale Wheat Ale,,4,1319044377
2573,71141,Biere Amber,Altbier,,4,1319044597
2576,6269,Massatucky Brown,English Brown Ale,5.25,4,1102837223
2580,20131,California Rollin Wasabi Brew,American Pale Ale (APA),,4.5,1138243784
2580,27750,Wee Heavy 2005,Scotch Ale / Wee Heavy,7.5,3.5,1136843241
2588,32724,Smoked Black Lager,Smoked Beer,,4.5,1158092000
2588,34129,Sierra Nevada Bigfoot Barleywine Style Ale (Whiskey Barrel),American Barleywine,12.3,3.5,1165341562
2590,8303,Schincariol Munich,Munich Dunkel Lager,4.7,2.5,1202610645
2590,18038,Kaiser Summer,American Adjunct Lager,,2,1202604891
2597,13278,Leikeim Schwarzbier,Schwarzbier,4.9,4.5,1272724221
2597,18509,Hartmann Felsenkeller,Keller Bier / Zwickel Bier,,4.5,1279557099
2597,21626,Das Ambräusianum Ambräusiator,Doppelbock,7.24,4.5,1259277171
2601,3789,Roggen Rock,Rye Beer,4,3.5,1255490959
2601,3810,Utah Pale Ale,American Pale Ale (APA),4,4,1254800113
2601,6614,U Fleku Dark Lager,Euro Dark Lager,4.5,4.5,1224034224
2601,8373,Copperline Amber Ale,American Amber / Red Ale,3.9,4,1224686320
2601,11431,Sweet Magnolia American Brown Ale,English Brown Ale,,3.5,1231942129
2601,13688,Southern Flyer Light,Light Lager,3.13,3,1263489452
2601,13689,Southside Pilsener,German Pilsener,4,3.5,1231941609
2601,15835,Downtown Trolley Brown,English Brown Ale,5.2,4,1224686511
2601,16271,Staropramen Velvet,Czech Pilsener,5.3,4,1224616556
2601,18898,Ferdinand Svetly Lezak,Czech Pilsener,4.8,4,1303746973
2601,19335,Branik,Czech Pilsener,4.1,3,1224616809
2601,25448,MacTarnahan's Blackwatch Porter,American Porter,,3,1254800545
2601,35717,Pike Pale Heirloom Amber Ale,American Amber / Red Ale,5.3,3.5,1274103838
2601,36008,American Bitter Pale Ale,American IPA,,4.5,1243143712
2601,40830,WinterCoat Valdmosel,Winter Warmer,5.8,4.5,1279144991
2601,45176,Bold English Ale,Old Ale,,4.5,1224021400
2601,45340,Starry Lights Wheat (Belgian White Ale),Witbier,,3,1224021923
2601,45380,Damm Lemon,Fruit / Vegetable Beer,3.2,3,1224095597
2601,45384,Kozel 11° Medium,Czech Pilsener,4.6,3.5,1224101353
2601,45510,Ostravar Original,Euro Pale Lager,4.3,3.5,1224615083
2601,46784,Rye Wheat,American Pale Wheat Ale,,4.5,1234206699
2601,46788,Smokey Porter,American Porter,,3.5,1234451421
2601,47276,B Coffee Stout,American Stout,,4,1248663688
2601,48148,The Devastator Double Bock,Doppelbock,8,3.5,1254799963
2601,48435,White Frog,Witbier,,4,1282066472
2601,49032,Killer Whale Cream Ale,Cream Ale,5.5,3.5,1298515978
2601,51344,O Coffee Stout,American Stout,,3.5,1258661216
2601,52369,Squatters Oktoberfest,Märzen / Oktoberfest,5.5,3.5,1253746709
2601,52489,Fritz's Hefeweizen,Hefeweizen,,4,1298516198
2601,53010,White Label,Witbier,6,4,1254368626
2601,54415,Golf,Weizenbock,6,4,1259469778
2601,54966,Cottonmouth Wit,Witbier,5,4,1294009286
2601,55176,Terrapin Oak Aged Wake-n-Bake Coffee Oatmeal Imperial Stout,American Double / Imperial Stout,8,4.5,1268749849
2601,55309,Christmas In Ningxia Old Ale,Old Ale,10,4,1294118698
2601,55350,Hoe Hoe Hoe,Witbier,5.5,4,1294009718
2601,55377,Ole Woody,American IPA,9,4,1263423428
2601,56675,10-10-10 IPA,American Double / Imperial IPA,10,4.5,1294009388
2601,61207,Brewer's Blackbird Black IPA - Beer Camp #27,American Black Ale,8.7,5,1283036605
2601,61371,Barleywine Ale (Matured In E. DuPont Calvados Wooden Barrels),English Barleywine,8.6,4.5,1315490729
2601,62491,10-10-10 IPA (Whiskey Barrel Aged),American Double / Imperial IPA,10,4.5,1294009599
2601,63157,IPA Samurai,American IPA,5.1,3.5,1303747375
2601,63502,Battleaxe,English Bitter,4.2,4,1289703079
2601,63940,Table Saison,Saison / Farmhouse Ale,4,4,1316190859
2601,64607,Chipotle Infused Stumpknocker,American Pale Ale (APA),5.5,4,1294009865
2601,64611,Catherine's Inspiration,Russian Imperial Stout,,4,1294010078
2601,64612,Smoke Signal,Smoked Beer,,4.5,1294009969
2601,64903,Riverside Red Ale,American Amber / Red Ale,7,4,1304039976
2601,64988,Catherine's Passion,Russian Imperial Stout,,4.5,1294010304
2601,65644,I-10 IPA,American IPA,7.3,4,1304040919
2601,65708,Shotgun Shack Black Rye Ale,American Black Ale,5.5,4.5,1304039772
2601,65865,Kleines Eifeler Dunkel,Munich Dunkel Lager,,4,1303745269
2601,66446,Golden Spiral,Belgian Pale Ale,5.3,4,1302289713
2601,66601,Uncle Ed's Milk Stout,Milk / Sweet Stout,,4.5,1298516445
2601,66643,Smoke Signal - Chipotle Infused,American Porter,,4.5,1308779276
2601,66902,Blackwater,American Black Ale,,4,1308779127
2601,67100,Longleaf Amber,American Amber / Red Ale,6.2,4,1302289438
2601,68491,Rail Spur Imperial IPA,American Double / Imperial IPA,8.7,4,1304040549
2601,68492,Dubbel Helix,Dubbel,8,4,1304040759
2601,69454,Workman's Wheat,American Pale Wheat Ale,,4.5,1306422430
2601,69529,Minaret ESB,Extra Special / Strong Bitter (ESB),5,4,1316190963
2601,69716,Xenu Honey Cream Ale,Cream Ale,5,3.5,1316191156
2601,70272,Serge,Saison / Farmhouse Ale,,4.5,1321236332
2601,71807,Tiramisu Sweet Stout,Milk / Sweet Stout,,4,1316196657
2601,72301,Head High IPA,American IPA,6,4.5,1314648060
2601,73079,Hot Blooded Foreign Stout,Foreign / Export Stout,7,4,1316191378
2601,73179,Saison Athene (Citra Dry Hopped),Saison / Farmhouse Ale,,5,1316192074
2601,75798,Snowed In Stout - Beer Camp #45,American Double / Imperial Stout,9.2,4,1323205576
2603,11294,Pig's Eye Lean,Light Lager,4.1,2,1318985128
2605,45618,Ichabod Imperial Belgian Pumpkin Ale,Pumpkin Ale,10,4.5,1289060433
2605,50438,Dominator,American IPA,7.3,4.5,1245809267
2605,60165,Bourbon Barrel Aged Wee Heavy,Scotch Ale / Wee Heavy,12,5,1282353093
2605,65256,Jubilation Winter Warmer 2010,Doppelbock,7,4,1299633407
2614,32859,Gandavum Dry Hopping,Belgian Pale Ale,7.5,5,1292093812
2614,59056,Brainless Belgian Golden Ale,Belgian Strong Pale Ale,8.3,4.5,1321413927
2614,60322,Moa St Josephs Tripel Barrel Reserve,Tripel,9.5,4,1287241170
2614,74158,Penn Harvest Rye PA,American IPA,,4.5,1321154583
2614,75285,Unit 6 American Hefeweizen,Hefeweizen,5.5,1,1321324327
2616,69332,La Bestia Aimable Cabernet Barrel Aged,Belgian Strong Dark Ale,,3,1309139018
2617,2663,Theakston Best Bitter,English Bitter,3.6,3,1302797884
2617,5300,Harveys Old Ale,Old Ale,3.6,3.5,1303305279
2617,6785,Hofbräu-Weiße,Hefeweizen,,4,1216151544
2617,6899,Kubuli,American Adjunct Lager,5,3,1232155581
2617,7613,Berliner Bürgerbräu Bernauer Schwarzbier,Schwarzbier,5.2,4,1216235194
2617,8123,Moosehead Pale Ale,American Blonde Ale,5,4,1262194753
2617,14255,Fire Chief's Red Ale,American Amber / Red Ale,5.5,3.5,1256676467
2617,16878,Golden Gate,Extra Special / Strong Bitter (ESB),4.5,4,1303304916
2617,19660,Clocktower Wisharts Bitter,English Bitter,,4,1206917976
2617,25439,Meltdown,Herbed / Spiced Beer,4.8,3.5,1308129535
2617,27974,Schoune Gueuze La Spontanée 2005,Gueuze,8,4,1236480401
2617,30931,Spring Zing,English Bitter,4.2,4.5,1299935773
2617,30977,Heritage Maple Bush Lager,Herbed / Spiced Beer,4.5,3.5,1212706654
2617,33311,Floris Ninkeberry,Fruit / Vegetable Beer,3.5,4,1254180218
2617,33456,Sweet Nikki Brown,American Brown Ale,4.9,4.5,1244243766
2617,38674,Plowman's Ale,American Amber / Red Ale,4.7,4,1220915700
2617,38676,Mill Race Mild,English Dark Mild Ale,3.5,4.5,1221346577
2617,41072,Bogwater,Herbed / Spiced Beer,6.6,4,1203302049
2617,41515,Ploegers Vlaams Rood,Flanders Oud Bruin,7,4,1221694906
2617,42590,Pothole Porter,Baltic Porter,7.9,4,1272667577
2617,43831,Spandauer Havelbräu Hell,Keller Bier / Zwickel Bier,5.2,4,1216500668
2617,44001,Skjálfti,California Common / Steam Beer,5,4.5,1275242357
2617,44627,Good Times,English Bitter,5,3.5,1293881957
2617,44939,Weizenbock Grande Cuvée,Weizenbock,11,4,1241382333
2617,46623,Série Signature Oktoberfest Rousse 2008,Märzen / Oktoberfest,5.5,3.5,1236037312
2617,46959,Mill Street Betelgeuse,Tripel,8,2,1280530355
2617,47230,White Bark,Witbier,5,4.5,1272149489
2617,53464,Black Mari'a,English Stout,4.2,4,1302644800
2617,54198,Mill Street Schleimhammer Roggenbier,Roggenbier,5.2,4,1278973415
2617,56554,Funnel Blower,English Porter,4.5,3.5,1316474843
2617,58050,Kichesippi Natural Blonde,American Blonde Ale,4.9,3.5,1276192027
2617,58264,Vrienden,Witbier,5.5,4.5,1273685072
2617,61819,IPA CSC,American IPA,7.1,4.5,1287079495
2617,62890,Pale Ale (Nelson Sauvin),American Pale Ale (APA),4.7,4.5,1288027290
2617,63125,Acer,English Bitter,3.8,4.5,1288794758
2617,65278,De Ranke Hop Harvest 2010,Belgian IPA,8,3.5,1296243348
2617,65837,La Granja Stout (Ontario Maple Syrup Edition),Milk / Sweet Stout,7.5,4,1315956575
2617,67531,Borefts Pilz,Keller Bier / Zwickel Bier,5.2,4,1305976460
2617,71992,Tuff Session Ale,American Amber / Red Ale,,4,1325375614
2617,72633,Dunkel Buck,Dunkelweizen,6.8,3.5,1315073723
2617,74313,Smoktoberfest,Rauchbier,6.2,3.5,1319923753
2622,64168,8 Malty Nights (Bourbon Barrel Aged),American Porter,6.5,4,1308108527
2625,68978,Penn Quarter Porter,American Porter,5.5,5,1316662435
2625,70880,Barrio,American Brown Ale,5.5,4.5,1316662634
2625,70887,Little Buzz,Saison / Farmhouse Ale,5,4.5,1316663006
2625,74833,Bark,Extra Special / Strong Bitter (ESB),5,4.5,1325434070
2625,76406,Filling Station,Belgian Pale Ale,6.5,4.5,1325435006
2629,27900,Great Lakes Alberta Clipper,American Porter,7,3,1325980280
2629,44527,Rat Tail Ale,American Pale Ale (APA),6.5,4,1317514633
2629,62130,Piiti Porter,American Porter,6.3,4,1325821664
2629,65249,Great Lakes Belgian Tripel Dog Dare,Tripel,9.5,4.5,1325980970
2630,63358,45 Fathoms Porter,American Porter,,4.5,1295400397
2630,65394,Black Horse Ale,American Black Ale,7.4,4.5,1316396397
2630,73303,16th Anniversary India Black Ale,American Black Ale,8,4,1324071164
2633,27725,Semper Fi,American Amber / Red Ale,,4.5,1323394086
2633,28329,Asahi Fujisan Beer,Czech Pilsener,5.5,4.5,1314238807
2633,50398,Celtic Ale,Irish Red Ale,5,4.5,1322008451
2633,50595,Black Forest Hefeweizen,Hefeweizen,5,4.5,1315356534
2636,10652,Raspberry Ale,Fruit / Vegetable Beer,4.6,4,1280089266
2636,13254,Shea's Extra Stout,Irish Dry Stout,4.3,4,1274800805
2636,13560,South Mountain Stout,Foreign / Export Stout,7,2.5,1234143792
2636,28229,Berkshire Brown Ale,American Brown Ale,,1,1276316128
2636,47535,Houblon Rouge,Belgian IPA,,1,1275880879
2636,48087,Best Blonde Ale,Kölsch,4,4.5,1277692481
2636,57959,Bad Knees Barrel Aged Old Ale,Old Ale,10.5,4.5,1275589703
2640,10788,Pilot Rock Porter,American Porter,5.8,4,1304977550
2640,49091,Ghost River Glacial Pale Ale,American Pale Ale (APA),,4,1245079450
2640,50054,Six (#6),Rye Beer,6.7,4,1291868109
2640,50261,The Vaporizer,American Pale Ale (APA),6,3,1304976815
2640,57657,Bruce/Lee Porter,American Porter,7.5,4.5,1291874760
2640,62857,Trappist Strong Ale,Belgian Strong Dark Ale,8,3.5,1291873007
2641,66292,Chocolate Meltdown,American Stout,,4,1307321267
2647,14573,Závi,Czech Pilsener,5.2,3.5,1311635200
2647,40969,Cuvee Chapeau,Gueuze,5.5,4,1286217736
2647,53515,Heksemiebier,Belgian Pale Ale,6.2,3,1288202015
2647,54299,Alpaïde,Belgian Strong Dark Ale,9,4.5,1320719167
2649,37643,Sunrise Oatmeal Pale,American Pale Ale (APA),5.5,3,1309954102
2649,37696,Cavatica Stout,American Double / Imperial Stout,8.8,4,1316558037
2649,54320,Steam Fired Stout,American Stout,7.6,4.5,1305424225
2649,65978,1811 Pre-Prohibition Lager,American Adjunct Lager,5.1,4,1309952910
2653,52996,Blanche Au Natural,Witbier,4.5,5,1283631735
2653,55967,Black Light,Belgian Dark Ale,4.8,4,1267513594
2653,57503,Sunrise Red,American Amber / Red Ale,4.5,4.5,1271663002
2653,58382,Arden Amber,American Amber / Red Ale,,4,1274058667
2653,61603,Bourbon Entire Porter,English Porter,8,4,1283636729
2653,66317,Tire Chaser IPA,American IPA,6,4,1297808299
2663,11092,Power Plant Porter Ale,American Porter,,3.5,1146967359
2663,18094,Old Elk Brown Ale,English Brown Ale,,3.5,1146967010
2663,24109,APA,American Pale Ale (APA),4,3.5,1146967625
2681,57949,Trapp Bourbon Barrel Bock,Bock,,3.5,1300994133
2684,51503,UniversAle Pale,American Pale Ale (APA),,4,1285282687
2686,26867,Fantôme Circus,Saison / Farmhouse Ale,8,4,1181427211
2688,11467,Portsmouth Bluebeery Ale,Fruit / Vegetable Beer,5.5,4.5,1282349694
2688,42003,Nut Hugger Brown,American Brown Ale,5.4,4,1286424416
2688,55071,Smuttynose Oak Aged Big A IPA (Big Beer Series),American Double / Imperial IPA,9.2,4.5,1273810385
2691,34964,Phoenix Golden Ale,Altbier,4.8,4.5,1172270940
2708,54873,La Grivoise De Noel,Belgian Strong Dark Ale,7.5,2.5,1324523187
2708,61496,La Vache Folle Double IPA - Columbus,American Double / Imperial IPA,9,3.5,1324523420
2708,63821,John Hopkins IPA,American IPA,6,4.5,1324523921
2708,75399,L’Amère Indienne,American IPA,6,4.5,1323407879
2708,76501,La Vache Folle Double IPA - Aramis,American Double / Imperial IPA,9,2.5,1324601479
2709,32815,Brown Aled Girl,Altbier,,4,1234734384
2711,13870,Mad Bishop,Märzen / Oktoberfest,5.8,2,1317431112
2711,30944,Even Keel,American Pale Ale (APA),3.5,4,1315455447
2711,44673,Polycot,American Pale Wheat Ale,7.2,3,1313006382
2711,61262,Ladyface Red Rye,Rye Beer,7.2,3.5,1317279703
2711,67390,Rocco Red Ale,American Amber / Red Ale,,4,1311234973
2711,68503,78 Anniversary Ale,Scotch Ale / Wee Heavy,7.8,4,1312586646
2711,71206,La Ribouldingue Biere Blanche Amarillo,Witbier,6,4,1311127814
2711,72055,AleSmith Speedway Stout - Brewer's Blend,American Double / Imperial Stout,12,4.5,1313292213
2711,72126,Blue Palms 3rd Anniversary Sour,American Wild Ale,,4,1313873322
2718,40570,Buzzards Bay Farmhouse Reserve Barrel Aged Ale,Saison / Farmhouse Ale,,4.5,1275243090
2718,48292,Cuvee Jeune,American Wild Ale,6,4.5,1237777475
2718,49140,Humulus Blonde,Belgian Pale Ale,5.5,4,1241484885
2730,2162,Brooklyner Dunkel-Weisse,Dunkelweizen,5.1,5,1032438273
2733,66451,Petit Obscura,American Wild Ale,4,4,1319748271
2734,53722,Vista Farms Harvest Ale 2009,American Pale Ale (APA),,5,1258935639
2734,68097,Tongue Buckler (Bourbon Barrel Aged),American Amber / Red Ale,10,4.5,1307426695
2734,70022,Trapped Under Eisbock,Eisbock,14,4.5,1313731299
2742,6811,Vit,Hefeweizen,5.2,4,1212527149
2742,15772,Bombay Pale Ale,English India Pale Ale (IPA),6.5,3.5,1201880852
2742,21939,"Åbro Kung 5,2%",Euro Pale Lager,5.2,1.5,1208550159
2742,25419,Bornholmer Bryg Stout,English Stout,6,3.5,1209756997
2742,31679,Raasted India Pale Ale,American IPA,6.7,4.5,1208718221
2742,40224,Mohren Pfiff,Euro Pale Lager,4.9,3,1214502331
2742,40238,Kongens Bryghus Gaase Hvid,Witbier,5.2,2.5,1211569750
2742,41521,Stallhagen Påsköl,Schwarzbier,6.8,4.5,1208034904
2742,41603,Påsköl (2008),English Strong Ale,6,4.5,1209849030
2742,41997,Mariestads Prima Lager,Euro Pale Lager,5.1,3.5,1209067889
2742,42040,Wisby Weisse,Hefeweizen,5.2,3,1216243801
2743,62039,Bligh's Old Ale,Old Ale,,3.5,1286394383
2748,57505,Chicago Fusion Ale,American Blonde Ale,5.5,4,1271195722
2748,63912,Scratch Beer 38 - 2010 (IPA #2 Of 4),American IPA,7.7,2.5,1298875514
2748,64900,Quigley’s Patron's Reserve,American Amber / Red Lager,5.4,1.5,1299220639
2748,68277,Cut Throat,American Pale Ale (APA),5.5,2.5,1315284652
2748,75785,Bare Tree 2011,Wheatwine,,3.5,1325557173
2752,3630,Weimaraner Wheat,American Pale Wheat Ale,4.5,3,1144008499
2752,3631,Rosies Tail Waggin Pale Ale,American Pale Ale (APA),5.5,3.5,1144008175
2753,63953,Doubloon Double Pale Ale,American Double / Imperial IPA,8.5,4,1290927102
2753,65138,Blowing Rock IPA,American IPA,,3.5,1294455499
2757,1033,Riverboat Red,American Amber / Red Ale,,3.5,1194323787
2757,1036,Plainsman IPA,American IPA,,3,1194322747
2757,1202,Fairbanks Lager,Vienna Lager,4.8,3.5,1209936819
2757,2517,Colonel Paris Pale Ale,American Pale Ale (APA),,3,1197608825
2757,4146,Copperhead ESB,Extra Special / Strong Bitter (ESB),,3,1233349567
2757,4153,Max Red,Märzen / Oktoberfest,,3,1258233065
2757,4154,Max Abbey,Dubbel,,3.5,1258485582
2757,4167,Piedmont Porter,American Porter,,3.5,1202869348
2757,4192,Bavarian Ecstasy Festbier,Märzen / Oktoberfest,,4,1228375906
2757,4279,Port Townsend Winter Ale,American Strong Ale,7.4,2.5,1212009477
2757,4808,Silva Strong Dark Beer,Schwarzbier,7,3,1197410202
2757,6762,Raspberry Wheat Beer,Fruit / Vegetable Beer,5.3,2,1187713070
2757,6763,Wall Street Wheat,Hefeweizen,5.4,3,1204671107
2757,7579,Kurli Blond Ale,Kristalweizen,,3.5,1197608227
2757,7591,Santa's Helper Porter,American Porter,,4.5,1199987469
2757,8635,Back Road Ale,English Pale Ale,5,2,1184959140
2757,9525,Wiibroes Porter Imperial Stout,Russian Imperial Stout,8.2,4,1203901721
2757,10102,Boundary Bay Skip's Imperial IPA,American Double / Imperial IPA,8.5,3.5,1204337232
2757,10555,Belgian Wit,Witbier,,4,1244835757
2757,13611,Homeport Blonde,American Blonde Ale,4.6,4.5,1308168959
2757,13631,Ironman Imperial Stout,Russian Imperial Stout,,3,1202858598
2757,14245,Kartoon Brune,Belgian Dark Ale,,4,1232395664
2757,14640,Razberry,Fruit / Vegetable Beer,,2.5,1259001249
2757,14729,Floppin' Crappie,English Dark Mild Ale,4.5,2.5,1191374556
2757,14769,Kelly's Stout,Irish Dry Stout,,2,1191531189
2757,14910,Mouthy Muskie Ale,Cream Ale,,1.5,1189564580
2757,15062,Special Ops IPA,American IPA,4.5,3.5,1194223481
2757,15593,Ellie's ESB,Extra Special / Strong Bitter (ESB),4.1,4,1202960661
2757,15613,Millennium Lager,American Adjunct Lager,5,4,1203899284
2757,15645,Cerveza India,American Adjunct Lager,,3,1206859005
2757,15886,M-X,American Malt Liquor,8.2,2,1202942803
2757,17071,The Cat,American Adjunct Lager,5.5,2,1213820681
2757,17567,Golden's Foundry Ale,American Blonde Ale,,4,1194219419
2757,18454,Classic Tripel,Tripel,10.2,4,1244829554
2757,19558,Wild Wacky Wit,Witbier,4.8,4,1234312525
2757,20380,Red Jacket Ale,American Amber / Red Ale,,3,1194220356
2757,20666,Hop Dragon,American IPA,5,3.5,1194241320
